1209|Night Routine|f|f|f||2022-01-08 18:46:13.725-05|2022-01-08 18:46:13.725-05|2022-01-09 22:00:00-05|2022-01-09 21:00:00-05|127
1210|Night Routine|f|f|f||2022-01-08 18:46:13.737-05|2022-01-08 18:46:13.737-05|2022-01-10 22:00:00-05|2022-01-10 21:00:00-05|127
1211|Night Routine|f|f|f||2022-01-08 18:46:13.75-05|2022-01-08 18:46:13.749-05|2022-01-11 22:00:00-05|2022-01-11 21:00:00-05|127
1212|Night Routine|f|f|f||2022-01-08 18:46:13.762-05|2022-01-08 18:46:13.762-05|2022-01-12 22:00:00-05|2022-01-12 21:00:00-05|127
1213|Night Routine|f|f|f||2022-01-08 18:46:13.776-05|2022-01-08 18:46:13.776-05|2022-01-13 22:00:00-05|2022-01-13 21:00:00-05|127
1214|Night Routine|f|f|f||2022-01-08 18:46:13.79-05|2022-01-08 18:46:13.79-05|2022-01-14 22:00:00-05|2022-01-14 21:00:00-05|127
1215|Night Routine|f|f|f||2022-01-08 18:46:13.803-05|2022-01-08 18:46:13.802-05|2022-01-15 22:00:00-05|2022-01-15 21:00:00-05|127
1216|Night Routine|f|f|f||2022-01-08 18:46:13.815-05|2022-01-08 18:46:13.815-05|2022-01-16 22:00:00-05|2022-01-16 21:00:00-05|127
1217|Night Routine|f|f|f||2022-01-08 18:46:13.827-05|2022-01-08 18:46:13.827-05|2022-01-17 22:00:00-05|2022-01-17 21:00:00-05|127
1218|Night Routine|f|f|f||2022-01-08 18:46:13.84-05|2022-01-08 18:46:13.84-05|2022-01-18 22:00:00-05|2022-01-18 21:00:00-05|127
1219|Night Routine|f|f|f||2022-01-08 18:46:13.853-05|2022-01-08 18:46:13.853-05|2022-01-19 22:00:00-05|2022-01-19 21:00:00-05|127
1220|Night Routine|f|f|f||2022-01-08 18:46:13.865-05|2022-01-08 18:46:13.865-05|2022-01-20 22:00:00-05|2022-01-20 21:00:00-05|127
1221|Night Routine|f|f|f||2022-01-08 18:46:13.877-05|2022-01-08 18:46:13.877-05|2022-01-21 22:00:00-05|2022-01-21 21:00:00-05|127
1222|Night Routine|f|f|f||2022-01-08 18:46:13.889-05|2022-01-08 18:46:13.889-05|2022-01-22 22:00:00-05|2022-01-22 21:00:00-05|127
1223|Night Routine|f|f|f||2022-01-08 18:46:13.902-05|2022-01-08 18:46:13.902-05|2022-01-23 22:00:00-05|2022-01-23 21:00:00-05|127
1224|Night Routine|f|f|f||2022-01-08 18:46:13.914-05|2022-01-08 18:46:13.914-05|2022-01-24 22:00:00-05|2022-01-24 21:00:00-05|127
1225|Night Routine|f|f|f||2022-01-08 18:46:13.927-05|2022-01-08 18:46:13.926-05|2022-01-25 22:00:00-05|2022-01-25 21:00:00-05|127
1226|Night Routine|f|f|f||2022-01-08 18:46:13.939-05|2022-01-08 18:46:13.939-05|2022-01-26 22:00:00-05|2022-01-26 21:00:00-05|127
1227|Night Routine|f|f|f||2022-01-08 18:46:13.952-05|2022-01-08 18:46:13.952-05|2022-01-27 22:00:00-05|2022-01-27 21:00:00-05|127
1228|Night Routine|f|f|f||2022-01-08 18:46:13.964-05|2022-01-08 18:46:13.964-05|2022-01-28 22:00:00-05|2022-01-28 21:00:00-05|127
1229|Night Routine|f|f|f||2022-01-08 18:46:13.976-05|2022-01-08 18:46:13.976-05|2022-01-29 22:00:00-05|2022-01-29 21:00:00-05|127
1230|Night Routine|f|f|f||2022-01-08 18:46:13.989-05|2022-01-08 18:46:13.989-05|2022-01-30 22:00:00-05|2022-01-30 21:00:00-05|127
1231|Night Routine|f|f|f||2022-01-08 18:46:14.005-05|2022-01-08 18:46:14.005-05|2022-01-31 22:00:00-05|2022-01-31 21:00:00-05|127
1232|Night Routine|f|f|f||2022-01-08 18:46:14.02-05|2022-01-08 18:46:14.02-05|2022-02-01 22:00:00-05|2022-02-01 21:00:00-05|127
1233|Night Routine|f|f|f||2022-01-08 18:46:14.032-05|2022-01-08 18:46:14.032-05|2022-02-02 22:00:00-05|2022-02-02 21:00:00-05|127
1234|Night Routine|f|f|f||2022-01-08 18:46:14.045-05|2022-01-08 18:46:14.045-05|2022-02-03 22:00:00-05|2022-02-03 21:00:00-05|127
1235|Night Routine|f|f|f||2022-01-08 18:46:14.058-05|2022-01-08 18:46:14.058-05|2022-02-04 22:00:00-05|2022-02-04 21:00:00-05|127
1236|Night Routine|f|f|f||2022-01-08 18:46:14.071-05|2022-01-08 18:46:14.071-05|2022-02-05 22:00:00-05|2022-02-05 21:00:00-05|127
1237|Night Routine|f|f|f||2022-01-08 18:46:14.083-05|2022-01-08 18:46:14.083-05|2022-02-06 22:00:00-05|2022-02-06 21:00:00-05|127
1238|Night Routine|f|f|f||2022-01-08 18:46:14.095-05|2022-01-08 18:46:14.095-05|2022-02-07 22:00:00-05|2022-02-07 21:00:00-05|127
1239|Night Routine|f|f|f||2022-01-08 18:46:14.107-05|2022-01-08 18:46:14.107-05|2022-02-08 22:00:00-05|2022-02-08 21:00:00-05|127
1240|Night Routine|f|f|f||2022-01-08 18:46:14.12-05|2022-01-08 18:46:14.12-05|2022-02-09 22:00:00-05|2022-02-09 21:00:00-05|127
1241|Night Routine|f|f|f||2022-01-08 18:46:14.132-05|2022-01-08 18:46:14.132-05|2022-02-10 22:00:00-05|2022-02-10 21:00:00-05|127
1242|Night Routine|f|f|f||2022-01-08 18:46:14.144-05|2022-01-08 18:46:14.144-05|2022-02-11 22:00:00-05|2022-02-11 21:00:00-05|127
1243|Night Routine|f|f|f||2022-01-08 18:46:14.156-05|2022-01-08 18:46:14.156-05|2022-02-12 22:00:00-05|2022-02-12 21:00:00-05|127
1244|Night Routine|f|f|f||2022-01-08 18:46:14.169-05|2022-01-08 18:46:14.169-05|2022-02-13 22:00:00-05|2022-02-13 21:00:00-05|127
1245|Night Routine|f|f|f||2022-01-08 18:46:14.181-05|2022-01-08 18:46:14.181-05|2022-02-14 22:00:00-05|2022-02-14 21:00:00-05|127
1246|Night Routine|f|f|f||2022-01-08 18:46:14.194-05|2022-01-08 18:46:14.194-05|2022-02-15 22:00:00-05|2022-02-15 21:00:00-05|127
1247|Night Routine|f|f|f||2022-01-08 18:46:14.206-05|2022-01-08 18:46:14.206-05|2022-02-16 22:00:00-05|2022-02-16 21:00:00-05|127
1248|Night Routine|f|f|f||2022-01-08 18:46:14.219-05|2022-01-08 18:46:14.219-05|2022-02-17 22:00:00-05|2022-02-17 21:00:00-05|127
1249|Night Routine|f|f|f||2022-01-08 18:46:14.231-05|2022-01-08 18:46:14.231-05|2022-02-18 22:00:00-05|2022-02-18 21:00:00-05|127
1250|Night Routine|f|f|f||2022-01-08 18:46:14.243-05|2022-01-08 18:46:14.243-05|2022-02-19 22:00:00-05|2022-02-19 21:00:00-05|127
1251|Night Routine|f|f|f||2022-01-08 18:46:14.256-05|2022-01-08 18:46:14.256-05|2022-02-20 22:00:00-05|2022-02-20 21:00:00-05|127
1252|Night Routine|f|f|f||2022-01-08 18:46:14.269-05|2022-01-08 18:46:14.269-05|2022-02-21 22:00:00-05|2022-02-21 21:00:00-05|127
1253|Night Routine|f|f|f||2022-01-08 18:46:14.283-05|2022-01-08 18:46:14.283-05|2022-02-22 22:00:00-05|2022-02-22 21:00:00-05|127
1254|Night Routine|f|f|f||2022-01-08 18:46:14.295-05|2022-01-08 18:46:14.295-05|2022-02-23 22:00:00-05|2022-02-23 21:00:00-05|127
1255|Night Routine|f|f|f||2022-01-08 18:46:14.308-05|2022-01-08 18:46:14.308-05|2022-02-24 22:00:00-05|2022-02-24 21:00:00-05|127
1256|Night Routine|f|f|f||2022-01-08 18:46:14.321-05|2022-01-08 18:46:14.321-05|2022-02-25 22:00:00-05|2022-02-25 21:00:00-05|127
1257|Night Routine|f|f|f||2022-01-08 18:46:14.333-05|2022-01-08 18:46:14.333-05|2022-02-26 22:00:00-05|2022-02-26 21:00:00-05|127
1258|Night Routine|f|f|f||2022-01-08 18:46:14.346-05|2022-01-08 18:46:14.346-05|2022-02-27 22:00:00-05|2022-02-27 21:00:00-05|127
1259|Night Routine|f|f|f||2022-01-08 18:46:14.358-05|2022-01-08 18:46:14.358-05|2022-02-28 22:00:00-05|2022-02-28 21:00:00-05|127
1260|Night Routine|f|f|f||2022-01-08 18:46:14.373-05|2022-01-08 18:46:14.373-05|2022-03-01 22:00:00-05|2022-03-01 21:00:00-05|127
1261|Night Routine|f|f|f||2022-01-08 18:46:14.386-05|2022-01-08 18:46:14.386-05|2022-03-02 22:00:00-05|2022-03-02 21:00:00-05|127
1262|Night Routine|f|f|f||2022-01-08 18:46:14.398-05|2022-01-08 18:46:14.398-05|2022-03-03 22:00:00-05|2022-03-03 21:00:00-05|127
1263|Night Routine|f|f|f||2022-01-08 18:46:14.411-05|2022-01-08 18:46:14.411-05|2022-03-04 22:00:00-05|2022-03-04 21:00:00-05|127
1264|Night Routine|f|f|f||2022-01-08 18:46:14.424-05|2022-01-08 18:46:14.424-05|2022-03-05 22:00:00-05|2022-03-05 21:00:00-05|127
1265|Night Routine|f|f|f||2022-01-08 18:46:14.437-05|2022-01-08 18:46:14.437-05|2022-03-06 22:00:00-05|2022-03-06 21:00:00-05|127
1266|Night Routine|f|f|f||2022-01-08 18:46:14.45-05|2022-01-08 18:46:14.45-05|2022-03-07 22:00:00-05|2022-03-07 21:00:00-05|127
1267|Night Routine|f|f|f||2022-01-08 18:46:14.465-05|2022-01-08 18:46:14.465-05|2022-03-08 22:00:00-05|2022-03-08 21:00:00-05|127
1268|Morning Routine|f|f|f||2022-01-08 18:46:14.716-05|2022-01-08 18:46:14.716-05|2022-01-08 10:00:00-05|2022-01-08 08:00:00-05|127
1269|Morning Routine|f|f|f||2022-01-08 18:46:14.728-05|2022-01-08 18:46:14.728-05|2022-01-09 10:00:00-05|2022-01-09 08:00:00-05|127
1270|Morning Routine|f|f|f||2022-01-08 18:46:14.74-05|2022-01-08 18:46:14.74-05|2022-01-10 10:00:00-05|2022-01-10 08:00:00-05|127
1271|Morning Routine|f|f|f||2022-01-08 18:46:14.752-05|2022-01-08 18:46:14.752-05|2022-01-11 10:00:00-05|2022-01-11 08:00:00-05|127
1272|Morning Routine|f|f|f||2022-01-08 18:46:14.764-05|2022-01-08 18:46:14.764-05|2022-01-12 10:00:00-05|2022-01-12 08:00:00-05|127
1273|Morning Routine|f|f|f||2022-01-08 18:46:14.776-05|2022-01-08 18:46:14.776-05|2022-01-13 10:00:00-05|2022-01-13 08:00:00-05|127
1274|Morning Routine|f|f|f||2022-01-08 18:46:14.79-05|2022-01-08 18:46:14.79-05|2022-01-14 10:00:00-05|2022-01-14 08:00:00-05|127
1275|Morning Routine|f|f|f||2022-01-08 18:46:14.803-05|2022-01-08 18:46:14.803-05|2022-01-15 10:00:00-05|2022-01-15 08:00:00-05|127
1276|Morning Routine|f|f|f||2022-01-08 18:46:14.815-05|2022-01-08 18:46:14.815-05|2022-01-16 10:00:00-05|2022-01-16 08:00:00-05|127
1277|Morning Routine|f|f|f||2022-01-08 18:46:14.827-05|2022-01-08 18:46:14.827-05|2022-01-17 10:00:00-05|2022-01-17 08:00:00-05|127
1278|Morning Routine|f|f|f||2022-01-08 18:46:14.84-05|2022-01-08 18:46:14.84-05|2022-01-18 10:00:00-05|2022-01-18 08:00:00-05|127
1279|Morning Routine|f|f|f||2022-01-08 18:46:14.853-05|2022-01-08 18:46:14.853-05|2022-01-19 10:00:00-05|2022-01-19 08:00:00-05|127
1280|Morning Routine|f|f|f||2022-01-08 18:46:14.866-05|2022-01-08 18:46:14.866-05|2022-01-20 10:00:00-05|2022-01-20 08:00:00-05|127
1281|Morning Routine|f|f|f||2022-01-08 18:46:14.878-05|2022-01-08 18:46:14.878-05|2022-01-21 10:00:00-05|2022-01-21 08:00:00-05|127
1282|Morning Routine|f|f|f||2022-01-08 18:46:14.894-05|2022-01-08 18:46:14.894-05|2022-01-22 10:00:00-05|2022-01-22 08:00:00-05|127
1283|Morning Routine|f|f|f||2022-01-08 18:46:14.908-05|2022-01-08 18:46:14.908-05|2022-01-23 10:00:00-05|2022-01-23 08:00:00-05|127
1284|Morning Routine|f|f|f||2022-01-08 18:46:14.921-05|2022-01-08 18:46:14.921-05|2022-01-24 10:00:00-05|2022-01-24 08:00:00-05|127
1285|Morning Routine|f|f|f||2022-01-08 18:46:14.936-05|2022-01-08 18:46:14.936-05|2022-01-25 10:00:00-05|2022-01-25 08:00:00-05|127
1286|Morning Routine|f|f|f||2022-01-08 18:46:14.947-05|2022-01-08 18:46:14.947-05|2022-01-26 10:00:00-05|2022-01-26 08:00:00-05|127
1287|Morning Routine|f|f|f||2022-01-08 18:46:14.961-05|2022-01-08 18:46:14.961-05|2022-01-27 10:00:00-05|2022-01-27 08:00:00-05|127
1288|Morning Routine|f|f|f||2022-01-08 18:46:14.974-05|2022-01-08 18:46:14.974-05|2022-01-28 10:00:00-05|2022-01-28 08:00:00-05|127
1289|Morning Routine|f|f|f||2022-01-08 18:46:14.986-05|2022-01-08 18:46:14.986-05|2022-01-29 10:00:00-05|2022-01-29 08:00:00-05|127
1290|Morning Routine|f|f|f||2022-01-08 18:46:14.999-05|2022-01-08 18:46:14.999-05|2022-01-30 10:00:00-05|2022-01-30 08:00:00-05|127
1291|Morning Routine|f|f|f||2022-01-08 18:46:15.011-05|2022-01-08 18:46:15.011-05|2022-01-31 10:00:00-05|2022-01-31 08:00:00-05|127
1292|Morning Routine|f|f|f||2022-01-08 18:46:15.027-05|2022-01-08 18:46:15.027-05|2022-02-01 10:00:00-05|2022-02-01 08:00:00-05|127
1293|Morning Routine|f|f|f||2022-01-08 18:46:15.04-05|2022-01-08 18:46:15.04-05|2022-02-02 10:00:00-05|2022-02-02 08:00:00-05|127
1294|Morning Routine|f|f|f||2022-01-08 18:46:15.055-05|2022-01-08 18:46:15.055-05|2022-02-03 10:00:00-05|2022-02-03 08:00:00-05|127
1295|Morning Routine|f|f|f||2022-01-08 18:46:15.067-05|2022-01-08 18:46:15.067-05|2022-02-04 10:00:00-05|2022-02-04 08:00:00-05|127
1296|Morning Routine|f|f|f||2022-01-08 18:46:15.079-05|2022-01-08 18:46:15.079-05|2022-02-05 10:00:00-05|2022-02-05 08:00:00-05|127
1297|Morning Routine|f|f|f||2022-01-08 18:46:15.092-05|2022-01-08 18:46:15.092-05|2022-02-06 10:00:00-05|2022-02-06 08:00:00-05|127
1298|Morning Routine|f|f|f||2022-01-08 18:46:15.107-05|2022-01-08 18:46:15.107-05|2022-02-07 10:00:00-05|2022-02-07 08:00:00-05|127
1299|Morning Routine|f|f|f||2022-01-08 18:46:15.121-05|2022-01-08 18:46:15.121-05|2022-02-08 10:00:00-05|2022-02-08 08:00:00-05|127
1300|Morning Routine|f|f|f||2022-01-08 18:46:15.135-05|2022-01-08 18:46:15.135-05|2022-02-09 10:00:00-05|2022-02-09 08:00:00-05|127
1301|Morning Routine|f|f|f||2022-01-08 18:46:15.15-05|2022-01-08 18:46:15.15-05|2022-02-10 10:00:00-05|2022-02-10 08:00:00-05|127
1302|Morning Routine|f|f|f||2022-01-08 18:46:15.163-05|2022-01-08 18:46:15.163-05|2022-02-11 10:00:00-05|2022-02-11 08:00:00-05|127
1303|Morning Routine|f|f|f||2022-01-08 18:46:15.176-05|2022-01-08 18:46:15.176-05|2022-02-12 10:00:00-05|2022-02-12 08:00:00-05|127
1304|Morning Routine|f|f|f||2022-01-08 18:46:15.189-05|2022-01-08 18:46:15.189-05|2022-02-13 10:00:00-05|2022-02-13 08:00:00-05|127
1305|Morning Routine|f|f|f||2022-01-08 18:46:15.204-05|2022-01-08 18:46:15.204-05|2022-02-14 10:00:00-05|2022-02-14 08:00:00-05|127
1306|Morning Routine|f|f|f||2022-01-08 18:46:15.219-05|2022-01-08 18:46:15.219-05|2022-02-15 10:00:00-05|2022-02-15 08:00:00-05|127
1307|Morning Routine|f|f|f||2022-01-08 18:46:15.232-05|2022-01-08 18:46:15.232-05|2022-02-16 10:00:00-05|2022-02-16 08:00:00-05|127
1308|Morning Routine|f|f|f||2022-01-08 18:46:15.244-05|2022-01-08 18:46:15.244-05|2022-02-17 10:00:00-05|2022-02-17 08:00:00-05|127
1309|Morning Routine|f|f|f||2022-01-08 18:46:15.257-05|2022-01-08 18:46:15.257-05|2022-02-18 10:00:00-05|2022-02-18 08:00:00-05|127
1310|Morning Routine|f|f|f||2022-01-08 18:46:15.269-05|2022-01-08 18:46:15.269-05|2022-02-19 10:00:00-05|2022-02-19 08:00:00-05|127
1311|Morning Routine|f|f|f||2022-01-08 18:46:15.281-05|2022-01-08 18:46:15.281-05|2022-02-20 10:00:00-05|2022-02-20 08:00:00-05|127
1312|Morning Routine|f|f|f||2022-01-08 18:46:15.294-05|2022-01-08 18:46:15.294-05|2022-02-21 10:00:00-05|2022-02-21 08:00:00-05|127
1313|Morning Routine|f|f|f||2022-01-08 18:46:15.308-05|2022-01-08 18:46:15.308-05|2022-02-22 10:00:00-05|2022-02-22 08:00:00-05|127
1314|Morning Routine|f|f|f||2022-01-08 18:46:15.322-05|2022-01-08 18:46:15.322-05|2022-02-23 10:00:00-05|2022-02-23 08:00:00-05|127
1315|Morning Routine|f|f|f||2022-01-08 18:46:15.336-05|2022-01-08 18:46:15.336-05|2022-02-24 10:00:00-05|2022-02-24 08:00:00-05|127
1316|Morning Routine|f|f|f||2022-01-08 18:46:15.35-05|2022-01-08 18:46:15.35-05|2022-02-25 10:00:00-05|2022-02-25 08:00:00-05|127
1317|Morning Routine|f|f|f||2022-01-08 18:46:15.362-05|2022-01-08 18:46:15.363-05|2022-02-26 10:00:00-05|2022-02-26 08:00:00-05|127
1318|Morning Routine|f|f|f||2022-01-08 18:46:15.375-05|2022-01-08 18:46:15.375-05|2022-02-27 10:00:00-05|2022-02-27 08:00:00-05|127
1319|Morning Routine|f|f|f||2022-01-08 18:46:15.387-05|2022-01-08 18:46:15.387-05|2022-02-28 10:00:00-05|2022-02-28 08:00:00-05|127
1320|Morning Routine|f|f|f||2022-01-08 18:46:15.4-05|2022-01-08 18:46:15.4-05|2022-03-01 10:00:00-05|2022-03-01 08:00:00-05|127
1321|Morning Routine|f|f|f||2022-01-08 18:46:15.412-05|2022-01-08 18:46:15.412-05|2022-03-02 10:00:00-05|2022-03-02 08:00:00-05|127
1322|Morning Routine|f|f|f||2022-01-08 18:46:15.425-05|2022-01-08 18:46:15.425-05|2022-03-03 10:00:00-05|2022-03-03 08:00:00-05|127
1323|Morning Routine|f|f|f||2022-01-08 18:46:15.438-05|2022-01-08 18:46:15.438-05|2022-03-04 10:00:00-05|2022-03-04 08:00:00-05|127
1324|Morning Routine|f|f|f||2022-01-08 18:46:15.45-05|2022-01-08 18:46:15.45-05|2022-03-05 10:00:00-05|2022-03-05 08:00:00-05|127
